loss,accuracy,val_loss,val_accuracy,lr
1.7311862707138062,0.3384045958518982,2.0696685314178467,0.14473684132099152,0.001
1.4061212539672852,0.4597039520740509,2.237988233566284,0.19078947603702545,0.001
1.2720073461532593,0.5106908082962036,2.4476280212402344,0.18256579339504242,0.001
1.1909078359603882,0.5600329041481018,2.914863109588623,0.2319078892469406,0.001
1.0855827331542969,0.5851151347160339,2.5404131412506104,0.2878289520740509,0.001
1.0600658655166626,0.5925164222717285,2.613504648208618,0.28125,0.001
0.9368666410446167,0.6389802694320679,1.8955233097076416,0.34375,0.0005
0.9201160073280334,0.6537829041481018,1.5915943384170532,0.44572368264198303,0.0005
0.8784024119377136,0.6706414222717285,1.4710724353790283,0.47039473056793213,0.0005
0.8311811089515686,0.6912006735801697,1.351464867591858,0.5345394611358643,0.0005
0.7988081574440002,0.7051809430122375,1.5349879264831543,0.5098684430122375,0.0005
0.7898256182670593,0.7055920958518982,1.3971271514892578,0.5575658082962036,0.0005
0.7455766797065735,0.7360197305679321,1.4938312768936157,0.4934210479259491,0.0005
0.7046472430229187,0.7561677694320679,1.6326205730438232,0.5032894611358643,0.0005
0.6725286841392517,0.7565789222717285,1.4643410444259644,0.5180920958518982,0.0005
0.6145765781402588,0.7754934430122375,1.586869239807129,0.5509868264198303,0.00025
0.5920541882514954,0.7907072305679321,1.309203028678894,0.5674341917037964,0.00025
0.5668657422065735,0.7972862124443054,1.0886952877044678,0.6118420958518982,0.00025
0.5545735359191895,0.8030427694320679,1.3516566753387451,0.5773026347160339,0.00025
0.5364211201667786,0.8199012875556946,1.2530708312988281,0.6085526347160339,0.00025
0.5321992039680481,0.8079769611358643,1.3772584199905396,0.5986841917037964,0.00025
0.5322725176811218,0.8170230388641357,1.2895256280899048,0.6036184430122375,0.00025
0.4988049864768982,0.8252466917037964,1.002493977546692,0.6414473652839661,0.00025
0.48538243770599365,0.8264802694320679,1.1617833375930786,0.6151315569877625,0.00025
0.4834081828594208,0.8277137875556946,1.2260783910751343,0.5855262875556946,0.00025
0.47621044516563416,0.8285362124443054,1.0684669017791748,0.6101973652839661,0.00025
0.4567347466945648,0.8408716917037964,1.3083999156951904,0.5986841917037964,0.00025
0.4505736231803894,0.8396381735801697,1.1305586099624634,0.6332237124443054,0.00025
0.41836246848106384,0.8589637875556946,1.019976258277893,0.6315789222717285,0.000125
0.4274326264858246,0.8449835777282715,1.0520784854888916,0.6167762875556946,0.000125
0.4149121046066284,0.8527960777282715,1.069800615310669,0.6447368264198303,0.000125
0.3965725004673004,0.8552631735801697,0.9634060263633728,0.6546052694320679,0.000125
0.3968718349933624,0.8647204041481018,0.9711214303970337,0.625,0.000125
0.4044913053512573,0.8643091917037964,0.9213441610336304,0.6726973652839661,0.000125
0.37523505091667175,0.8721216917037964,0.8423634767532349,0.6842105388641357,0.000125
0.3841134309768677,0.8643091917037964,0.9600045084953308,0.6496710777282715,0.000125
0.3643389046192169,0.8762335777282715,0.7907636761665344,0.7236841917037964,0.000125
0.3767935335636139,0.8717105388641357,0.9270732998847961,0.6759868264198303,0.000125
0.3632263243198395,0.8675987124443054,0.9296194314956665,0.6677631735801697,0.000125
0.3599693179130554,0.8725329041481018,0.8882731199264526,0.6842105388641357,0.000125
0.33328619599342346,0.8811677694320679,1.0945111513137817,0.65625,0.000125
0.34955891966819763,0.8778783082962036,0.9559902548789978,0.6480262875556946,0.000125
0.33684685826301575,0.8836348652839661,0.9206738471984863,0.6628289222717285,6.25e-05
0.34385591745376587,0.8811677694320679,0.8009136319160461,0.7138158082962036,6.25e-05
0.3465479910373688,0.8778783082962036,0.7648478150367737,0.7384868264198303,6.25e-05
0.33891117572784424,0.8778783082962036,0.799027144908905,0.7203947305679321,6.25e-05
0.333575963973999,0.8819901347160339,0.8443617820739746,0.7006579041481018,6.25e-05
0.32373619079589844,0.8918585777282715,0.8069522976875305,0.7088815569877625,6.25e-05
0.32835379242897034,0.8935033082962036,0.7922090291976929,0.7171052694320679,6.25e-05
0.32347336411476135,0.8865131735801697,0.8839089274406433,0.6940789222717285,6.25e-05
0.3307802081108093,0.8869243264198303,0.8009324073791504,0.7171052694320679,3.125e-05
0.3064667582511902,0.8976151347160339,0.8199315071105957,0.7171052694320679,3.125e-05
0.30734333395957947,0.8836348652839661,0.8504672646522522,0.6957237124443054,3.125e-05
0.32571882009506226,0.8832237124443054,0.820952832698822,0.7105262875556946,3.125e-05
0.2922464609146118,0.8988487124443054,0.810981273651123,0.7121710777282715,3.125e-05
