loss,accuracy,val_loss,val_accuracy,lr
1.7100924253463745,0.33758223056793213,2.2335875034332275,0.125,0.001
1.3834961652755737,0.4650493562221527,2.5099010467529297,0.125,0.001
1.2647087574005127,0.5193256735801697,2.5115809440612793,0.22368420660495758,0.001
1.1864093542099,0.5382401347160339,2.456385850906372,0.24671052396297455,0.001
1.0970878601074219,0.5834704041481018,2.9571666717529297,0.23026315867900848,0.001
1.0292209386825562,0.6023848652839661,2.5906898975372314,0.27302631735801697,0.001
0.9520092010498047,0.6426809430122375,2.5001957416534424,0.2549342215061188,0.0005
0.8876460194587708,0.6607730388641357,2.097034454345703,0.3634868562221527,0.0005
0.8708815574645996,0.6665295958518982,1.6323187351226807,0.47697368264198303,0.0005
0.8515084981918335,0.6805098652839661,1.3557534217834473,0.47697368264198303,0.0005
0.8092538714408875,0.7043585777282715,1.081026554107666,0.5773026347160339,0.0005
0.787109375,0.7150493264198303,1.621240258216858,0.4424342215061188,0.0005
0.7533136010169983,0.7269737124443054,1.425478219985962,0.5361841917037964,0.0005
0.7146226167678833,0.7351973652839661,1.321241021156311,0.5098684430122375,0.0005
0.7152170538902283,0.7327302694320679,1.2809656858444214,0.5345394611358643,0.0005
0.6564584970474243,0.7676809430122375,1.0644012689590454,0.5871710777282715,0.0005
0.6382087469100952,0.7680920958518982,0.7859650254249573,0.7220394611358643,0.0005
0.6220300197601318,0.7791940569877625,0.8958009481430054,0.6480262875556946,0.0005
0.585221529006958,0.7931743264198303,0.985314130783081,0.6595394611358643,0.0005
0.5701751708984375,0.7894737124443054,1.0505341291427612,0.6282894611358643,0.0005
0.5410758256912231,0.8050987124443054,0.9090042114257812,0.6677631735801697,0.0005
0.5333428978919983,0.8096216917037964,1.00264310836792,0.6694079041481018,0.0005
0.487861692905426,0.828125,0.7622377872467041,0.7401315569877625,0.00025
0.46786218881607056,0.8396381735801697,0.7054817080497742,0.7450658082962036,0.00025
0.45186755061149597,0.8429276347160339,0.6917604207992554,0.7664473652839661,0.00025
0.4203833043575287,0.8560855388641357,0.8556585907936096,0.6842105388641357,0.00025
0.41181057691574097,0.8556743264198303,0.7173116207122803,0.7384868264198303,0.00025
0.4064768850803375,0.8597862124443054,0.6271578669548035,0.7763158082962036,0.00025
0.4005580544471741,0.8552631735801697,0.8337361812591553,0.7039473652839661,0.00025
0.3921421468257904,0.8610197305679321,0.622156023979187,0.7861841917037964,0.00025
0.38666558265686035,0.8560855388641357,0.6971403360366821,0.7582237124443054,0.00025
0.37178128957748413,0.8667762875556946,0.5550993084907532,0.8042762875556946,0.00025
0.34530454874038696,0.875,0.703249990940094,0.7351973652839661,0.00025
0.3612127900123596,0.8717105388641357,0.6510469913482666,0.7796052694320679,0.00025
0.35545703768730164,0.8754112124443054,0.6443287134170532,0.7565789222717285,0.00025
0.327496737241745,0.8836348652839661,0.565427303314209,0.7927631735801697,0.00025
0.3540486991405487,0.8704769611358643,0.46299639344215393,0.8355262875556946,0.00025
0.3174583613872528,0.8877466917037964,0.5281246304512024,0.8190789222717285,0.00025
0.33291861414909363,0.8819901347160339,0.567438006401062,0.7927631735801697,0.00025
0.3323190212249756,0.8889802694320679,0.48810526728630066,0.8289473652839661,0.00025
0.31418129801750183,0.8844572305679321,0.4491147994995117,0.8519737124443054,0.00025
0.31900763511657715,0.8852795958518982,0.47700339555740356,0.8157894611358643,0.00025
0.30872783064842224,0.8984375,0.5288164019584656,0.8174341917037964,0.00025
0.29661089181900024,0.8930920958518982,0.5356111526489258,0.8125,0.00025
0.2991931438446045,0.8914473652839661,0.49709179997444153,0.8190789222717285,0.00025
0.2880041301250458,0.8992598652839661,0.4805581867694855,0.8289473652839661,0.00025
0.265822172164917,0.9124177694320679,0.4799606502056122,0.8305920958518982,0.000125
0.2572364807128906,0.9128289222717285,0.5097148418426514,0.8157894611358643,0.000125
0.2525253891944885,0.9107730388641357,0.4279848337173462,0.8536184430122375,0.000125
0.25883832573890686,0.9074835777282715,0.42496591806411743,0.84375,0.000125
0.2632245421409607,0.9107730388641357,0.4616490304470062,0.8404605388641357,0.000125
0.25330501794815063,0.9111841917037964,0.39791664481163025,0.8684210777282715,0.000125
0.2377212941646576,0.9165295958518982,0.46733227372169495,0.8404605388641357,0.000125
0.23251433670520782,0.9177631735801697,0.3828977644443512,0.8667762875556946,0.000125
0.2408037930727005,0.921875,0.384335994720459,0.8634868264198303,0.000125
0.24435469508171082,0.9148848652839661,0.4219389855861664,0.8634868264198303,0.000125
0.22715872526168823,0.9194079041481018,0.4769935607910156,0.8190789222717285,0.000125
0.23193737864494324,0.9165295958518982,0.40696924924850464,0.8585526347160339,0.000125
0.23064389824867249,0.9235197305679321,0.5069718360900879,0.8092105388641357,0.000125
0.22874589264392853,0.9189966917037964,0.3943217098712921,0.8585526347160339,6.25e-05
