loss,accuracy,val_loss,val_accuracy,lr
1.701451301574707,0.3388157784938812,2.1378142833709717,0.125,0.001
1.4229168891906738,0.44490131735801697,2.443676710128784,0.125,0.001
1.2813701629638672,0.5168585777282715,2.5766854286193848,0.13980263471603394,0.001
1.1902939081192017,0.5526315569877625,2.3516054153442383,0.19736842811107635,0.001
1.124013066291809,0.5879934430122375,2.1432273387908936,0.2319078892469406,0.001
1.063705325126648,0.5777137875556946,2.2015068531036377,0.3125,0.001
0.9677545428276062,0.6319901347160339,1.6455557346343994,0.4128289520740509,0.0005
0.8771193623542786,0.6661184430122375,1.422827124595642,0.46710526943206787,0.0005
0.8865777254104614,0.6710526347160339,1.2200615406036377,0.5082237124443054,0.0005
0.8628813028335571,0.6648848652839661,1.0362502336502075,0.5838815569877625,0.0005
0.8270509839057922,0.6788651347160339,0.9045968055725098,0.6661184430122375,0.0005
0.7951061129570007,0.6994243264198303,0.9364321827888489,0.6513158082962036,0.0005
0.7432700395584106,0.7240954041481018,0.9395534992218018,0.6398026347160339,0.0005
0.7273795008659363,0.7208059430122375,0.8959059715270996,0.6710526347160339,0.0005
0.6973221898078918,0.7351973652839661,0.8297160863876343,0.6858552694320679,0.0005
0.6706761717796326,0.7520559430122375,0.8625540733337402,0.6628289222717285,0.0005
0.6680667400360107,0.7487664222717285,0.8328770995140076,0.6743420958518982,0.0005
0.6051242351531982,0.7767269611358643,0.7274879217147827,0.7384868264198303,0.0005
0.575793445110321,0.7824835777282715,0.7460218071937561,0.7154605388641357,0.0005
0.5720341801643372,0.8030427694320679,0.8466427326202393,0.6792762875556946,0.0005
0.5498810410499573,0.7952302694320679,0.7560588717460632,0.7236841917037964,0.0005
0.5213134288787842,0.8018091917037964,0.6127237677574158,0.7845394611358643,0.0005
0.4985247254371643,0.8120887875556946,0.6463818550109863,0.7680920958518982,0.0005
0.4863593876361847,0.8318256735801697,0.5643259882926941,0.8190789222717285,0.0005
0.4683570861816406,0.8277137875556946,0.756585955619812,0.7335526347160339,0.0005
0.45380541682243347,0.8429276347160339,0.5945994853973389,0.7845394611358643,0.0005
0.41896963119506836,0.8577302694320679,0.5275866985321045,0.8174341917037964,0.0005
0.43498295545578003,0.8470394611358643,0.6057159304618835,0.7960526347160339,0.0005
0.4122881293296814,0.8499177694320679,0.5547202825546265,0.8174341917037964,0.0005
0.3979495167732239,0.8523848652839661,0.5277947783470154,0.8174341917037964,0.0005
0.38170456886291504,0.8552631735801697,0.6348046064376831,0.7730262875556946,0.0005
0.3607815206050873,0.8741776347160339,0.5246595740318298,0.8125,0.0005
0.34739869832992554,0.8811677694320679,0.44083815813064575,0.8470394611358643,0.0005
0.35130369663238525,0.8725329041481018,0.49288418889045715,0.8371710777282715,0.0005
0.33854949474334717,0.875,0.683175265789032,0.7434210777282715,0.0005
0.3329225480556488,0.8803454041481018,0.5293585062026978,0.8190789222717285,0.0005
0.3319532573223114,0.8811677694320679,0.5130155682563782,0.8174341917037964,0.0005
0.32980528473854065,0.8766447305679321,0.5551658272743225,0.8240131735801697,0.0005
0.2986709773540497,0.8865131735801697,0.40536177158355713,0.8585526347160339,0.00025
0.26861220598220825,0.9037829041481018,0.5132303237915039,0.8125,0.00025
0.25515827536582947,0.9058387875556946,0.4143962860107422,0.8634868264198303,0.00025
0.25247102975845337,0.9046052694320679,0.36693236231803894,0.8815789222717285,0.00025
0.2518245279788971,0.9128289222717285,0.4294138550758362,0.8536184430122375,0.00025
0.24044865369796753,0.9120065569877625,0.3672802448272705,0.8832237124443054,0.00025
0.227044939994812,0.9202302694320679,0.35153329372406006,0.8996710777282715,0.00025
0.23763065040111542,0.9148848652839661,0.38555753231048584,0.8848684430122375,0.00025
0.2353525608778,0.9152960777282715,0.41726958751678467,0.8733552694320679,0.00025
0.23313826322555542,0.9152960777282715,0.3823592960834503,0.8766447305679321,0.00025
0.21241550147533417,0.9214637875556946,0.38055309653282166,0.8700658082962036,0.00025
0.22617322206497192,0.9148848652839661,0.3103521764278412,0.90625,0.00025
0.21276159584522247,0.9251644611358643,0.39636939764022827,0.8733552694320679,0.00025
0.20512421429157257,0.9313322305679321,0.35113325715065,0.8832237124443054,0.00025
0.2108881026506424,0.9239309430122375,0.34263139963150024,0.8832237124443054,0.00025
0.20412752032279968,0.9280427694320679,0.356842964887619,0.8832237124443054,0.00025
0.2109200805425644,0.9235197305679321,0.3014838695526123,0.90625,0.00025
0.19968390464782715,0.9247533082962036,0.3361551761627197,0.8996710777282715,0.00025
0.19045278429985046,0.9350329041481018,0.3651982247829437,0.8848684430122375,0.00025
0.19129955768585205,0.9329769611358643,0.33828428387641907,0.9095394611358643,0.00025
0.18350106477737427,0.9403783082962036,0.3520539104938507,0.9029605388641357,0.00025
0.18034830689430237,0.9391447305679321,0.3088786005973816,0.9161184430122375,0.00025
