loss,accuracy,val_loss,val_accuracy,lr
1.7970672845840454,0.2800164520740509,2.132922410964966,0.13486842811107635,0.001
1.5403629541397095,0.39514803886413574,2.151662826538086,0.22861842811107635,0.001
1.4399341344833374,0.4243420958518982,2.2757222652435303,0.2319078892469406,0.001
1.3575628995895386,0.4777960479259491,2.211893320083618,0.27960526943206787,0.001
1.2642590999603271,0.5090460777282715,3.0103237628936768,0.2121710479259491,0.001
1.1987354755401611,0.5439966917037964,2.156637191772461,0.27138158679008484,0.001
1.0826488733291626,0.5851151347160339,1.7897710800170898,0.32894736528396606,0.0005
1.0360422134399414,0.6056743264198303,1.4137368202209473,0.40296053886413574,0.0005
1.0034892559051514,0.6245887875556946,2.007704257965088,0.32072368264198303,0.0005
0.9799262881278992,0.6311677694320679,1.329567313194275,0.4638157784938812,0.0005
0.9343616366386414,0.6463815569877625,1.3376799821853638,0.4572368562221527,0.0005
0.9134694337844849,0.6517269611358643,1.6321223974227905,0.4111842215061188,0.0005
0.8777846097946167,0.6735197305679321,1.3386566638946533,0.48519736528396606,0.0005
0.8427233695983887,0.6875,1.6659806966781616,0.4243420958518982,0.0005
0.8398639559745789,0.6957237124443054,1.807625651359558,0.39638158679008484,0.0005
0.7621899247169495,0.7240954041481018,1.7227040529251099,0.39638158679008484,0.00025
0.7501314878463745,0.7195723652839661,1.7330929040908813,0.4177631437778473,0.00025
0.7448395490646362,0.7228618264198303,1.4886115789413452,0.43585526943206787,0.00025
0.7082090377807617,0.7347862124443054,1.8179668188095093,0.40460526943206787,0.00025
0.6901057362556458,0.7520559430122375,1.534803032875061,0.46052631735801697,0.00025
