loss,accuracy,val_loss,val_accuracy,lr
1.7761216163635254,0.3075657784938812,2.1139702796936035,0.20723684132099152,0.001
1.5391925573349,0.38610196113586426,2.3729491233825684,0.16118420660495758,0.001
1.4333300590515137,0.4362664520740509,2.164637327194214,0.23026315867900848,0.001
1.31474769115448,0.49054276943206787,2.155578136444092,0.28289473056793213,0.001
1.2422049045562744,0.515625,2.370429277420044,0.25,0.001
1.1431961059570312,0.5645559430122375,2.514960527420044,0.25986841320991516,0.001
1.0574171543121338,0.5953947305679321,2.3528854846954346,0.2680920958518982,0.0005
0.977584958076477,0.6245887875556946,3.138500928878784,0.22368420660495758,0.0005
0.9480197429656982,0.6361019611358643,1.513613224029541,0.3930920958518982,0.0005
0.9267171621322632,0.6472039222717285,1.395922064781189,0.45394736528396606,0.0005
0.8802765011787415,0.6726973652839661,1.3678884506225586,0.46546053886413574,0.0005
0.8451135754585266,0.6681743264198303,1.268758773803711,0.4884868562221527,0.0005
0.8190617561340332,0.6998355388641357,2.3150954246520996,0.3634868562221527,0.0005
0.7825322151184082,0.703125,1.2080519199371338,0.5592105388641357,0.0005
0.7641971111297607,0.7183387875556946,0.8686111569404602,0.6792762875556946,0.0005
0.7531003355979919,0.7282072305679321,1.2304039001464844,0.5361841917037964,0.0005
0.7073035836219788,0.7430098652839661,0.835077166557312,0.6546052694320679,0.0005
0.6894248127937317,0.7471216917037964,1.235807180404663,0.5180920958518982,0.0005
0.6400523781776428,0.7619243264198303,1.0320616960525513,0.6167762875556946,0.0005
0.6320112347602844,0.7722039222717285,0.6153944134712219,0.7878289222717285,0.0005
0.6031835079193115,0.7783716917037964,0.6877989768981934,0.7467105388641357,0.0005
0.5830556750297546,0.7894737124443054,0.9024307131767273,0.6595394611358643,0.0005
0.5495306253433228,0.7935855388641357,0.9691722393035889,0.5986841917037964,0.0005
0.5338873863220215,0.7960526347160339,0.885797917842865,0.7121710777282715,0.0005
0.521077573299408,0.8116776347160339,0.7306775450706482,0.7598684430122375,0.0005
0.4737074375152588,0.8264802694320679,0.6221064925193787,0.7730262875556946,0.00025
0.4521796703338623,0.8470394611358643,0.7739595770835876,0.7121710777282715,0.00025
0.42831113934516907,0.8478618264198303,0.5564608573913574,0.7960526347160339,0.00025
0.4143702983856201,0.8466283082962036,0.6027528047561646,0.7845394611358643,0.00025
0.41427937150001526,0.8544408082962036,0.624417781829834,0.7746710777282715,0.00025
0.40251725912094116,0.8495065569877625,0.747869610786438,0.7269737124443054,0.00025
0.38794076442718506,0.8651315569877625,0.9221644401550293,0.6546052694320679,0.00025
0.3893110156059265,0.8581414222717285,0.5216041803359985,0.7993420958518982,0.00025
0.38204219937324524,0.8618420958518982,0.5261106491088867,0.8223684430122375,0.00025
0.3734748363494873,0.8733552694320679,0.4692715108394623,0.8190789222717285,0.00025
0.38178879022598267,0.8643091917037964,0.7185777425765991,0.7401315569877625,0.00025
0.36549112200737,0.8692434430122375,0.5356106758117676,0.8075658082962036,0.00025
0.3538512587547302,0.8745887875556946,0.6308372616767883,0.7828947305679321,0.00025
0.3613777756690979,0.8696545958518982,0.5447233319282532,0.8108552694320679,0.00025
0.3570120930671692,0.8675987124443054,0.4334146976470947,0.8569079041481018,0.00025
0.3394279181957245,0.8733552694320679,0.5010774731636047,0.8305920958518982,0.00025
0.32738834619522095,0.8873355388641357,0.8310776948928833,0.6957237124443054,0.00025
0.3099994659423828,0.8922697305679321,0.6273481249809265,0.7680920958518982,0.00025
0.3068450093269348,0.8922697305679321,0.49737146496772766,0.8256579041481018,0.00025
0.3063773214817047,0.8926809430122375,0.4078821837902069,0.8569079041481018,0.00025
0.29496562480926514,0.8955591917037964,0.5655096173286438,0.7730262875556946,0.00025
0.29510411620140076,0.8951480388641357,0.7363550066947937,0.7171052694320679,0.00025
0.2933397889137268,0.8939144611358643,0.5075700879096985,0.8092105388641357,0.00025
0.2891277074813843,0.8992598652839661,0.35149747133255005,0.8815789222717285,0.00025
0.2880609929561615,0.8885690569877625,0.3490307331085205,0.8651315569877625,0.00025
0.2860923707485199,0.8881579041481018,0.6066762804985046,0.7763158082962036,0.00025
0.2787014842033386,0.8963815569877625,0.3939023017883301,0.8684210777282715,0.00025
0.2732376158237457,0.9009045958518982,0.45190009474754333,0.84375,0.00025
0.2527209222316742,0.9136512875556946,0.5385510325431824,0.8042762875556946,0.00025
0.25962790846824646,0.90625,0.5635713338851929,0.8042762875556946,0.00025
0.24227599799633026,0.9136512875556946,0.39975330233573914,0.8585526347160339,0.000125
0.23680830001831055,0.9165295958518982,0.4735795557498932,0.8305920958518982,0.000125
0.22118937969207764,0.9222862124443054,0.6311874985694885,0.7713815569877625,0.000125
0.24400201439857483,0.9128289222717285,0.44334080815315247,0.8486841917037964,0.000125
0.2261008769273758,0.9202302694320679,0.30712422728538513,0.8996710777282715,0.000125
