loss,accuracy,val_loss,val_accuracy,lr
1.8935651779174805,0.27302631735801697,2.36763334274292,0.13486842811107635,0.001
1.5400182008743286,0.40296053886413574,2.7777576446533203,0.16447368264198303,0.001
1.3732385635375977,0.4716282784938812,2.736010789871216,0.2006578892469406,0.001
1.278855562210083,0.5082237124443054,2.4771728515625,0.24671052396297455,0.001
1.1774958372116089,0.5555098652839661,2.2108347415924072,0.26480263471603394,0.001
1.1080381870269775,0.5863487124443054,1.9525123834609985,0.3486842215061188,0.001
1.0433475971221924,0.6073190569877625,1.9105395078659058,0.3799342215061188,0.001
1.0086381435394287,0.6192434430122375,1.2036281824111938,0.5559210777282715,0.001
0.9544115662574768,0.6430920958518982,1.2619940042495728,0.49177631735801697,0.001
0.9057266712188721,0.6570723652839661,1.0528637170791626,0.6315789222717285,0.001
0.8373668789863586,0.6809210777282715,0.8692726492881775,0.6907894611358643,0.001
0.8377472758293152,0.6817434430122375,0.9619047045707703,0.6430920958518982,0.001
0.7534430623054504,0.7257401347160339,0.8865745067596436,0.6759868264198303,0.001
0.6875880360603333,0.7454769611358643,0.7809268832206726,0.7138158082962036,0.001
0.6551663279533386,0.7565789222717285,0.8465151786804199,0.6743420958518982,0.001
0.6292286515235901,0.7664473652839661,0.7582249641418457,0.71875,0.001
0.6287489533424377,0.7783716917037964,0.8091570734977722,0.7055920958518982,0.001
0.5736797451972961,0.796875,0.5786970257759094,0.7828947305679321,0.001
0.5330005884170532,0.8108552694320679,0.9418880939483643,0.6463815569877625,0.001
0.5157358050346375,0.8207237124443054,0.6166151762008667,0.7746710777282715,0.001
0.5050448775291443,0.8194901347160339,0.5754730701446533,0.8108552694320679,0.001
0.473727285861969,0.8248355388641357,0.5168083310127258,0.8240131735801697,0.001
0.4751741588115692,0.8322368264198303,0.476661741733551,0.8223684430122375,0.001
0.42238256335258484,0.8466283082962036,0.582313060760498,0.78125,0.001
0.40269166231155396,0.8556743264198303,0.5896584391593933,0.7894737124443054,0.001
0.38714486360549927,0.8610197305679321,0.6037876605987549,0.7845394611358643,0.001
0.3993365466594696,0.8638980388641357,0.6514096260070801,0.7894737124443054,0.001
0.3549899160861969,0.8754112124443054,0.5530330538749695,0.8092105388641357,0.001
0.29710301756858826,0.8967927694320679,0.3814932107925415,0.8667762875556946,0.0005
0.28083544969558716,0.8996710777282715,0.3927493989467621,0.8470394611358643,0.0005
0.2630610167980194,0.9144737124443054,0.3656565845012665,0.8569079041481018,0.0005
0.26550236344337463,0.9099506735801697,0.3440178632736206,0.8799341917037964,0.0005
0.2634786069393158,0.9132401347160339,0.35612690448760986,0.8585526347160339,0.0005
0.2740316092967987,0.8972039222717285,0.3626670241355896,0.8651315569877625,0.0005
0.2561662793159485,0.9107730388641357,0.3699062764644623,0.8782894611358643,0.0005
0.23846091330051422,0.9144737124443054,0.3433823585510254,0.8848684430122375,0.0005
0.23616339266300201,0.9120065569877625,0.29728925228118896,0.8947368264198303,0.0005
0.2173760086297989,0.9222862124443054,0.31303539872169495,0.8881579041481018,0.0005
0.22524818778038025,0.9194079041481018,0.35807982087135315,0.8848684430122375,0.0005
0.21069130301475525,0.9305098652839661,0.34248027205467224,0.8832237124443054,0.0005
0.21313567459583282,0.9251644611358643,0.35799506306648254,0.8667762875556946,0.0005
0.22925519943237305,0.9181743264198303,0.3925079107284546,0.8634868264198303,0.0005
0.1903773695230484,0.9309210777282715,0.3082297444343567,0.9013158082962036,0.00025
0.1822604089975357,0.9354440569877625,0.2855117619037628,0.9029605388641357,0.00025
0.16596435010433197,0.9453125,0.2992888391017914,0.8996710777282715,0.00025
0.16640986502170563,0.9481908082962036,0.2793590724468231,0.9078947305679321,0.00025
0.16250070929527283,0.9477795958518982,0.3088608682155609,0.8963815569877625,0.00025
0.16089455783367157,0.9481908082962036,0.27900704741477966,0.8980262875556946,0.00025
0.16212593019008636,0.9399670958518982,0.2826100289821625,0.9013158082962036,0.00025
0.17095646262168884,0.9375,0.2980676591396332,0.8947368264198303,0.00025
0.16799786686897278,0.9399670958518982,0.2989000380039215,0.8980262875556946,0.00025
0.16701099276542664,0.9420230388641357,0.2822960317134857,0.90625,0.00025
0.15761864185333252,0.9391447305679321,0.2822839021682739,0.9078947305679321,0.00025
0.1563129425048828,0.9416118264198303,0.2607998847961426,0.9161184430122375,0.000125
0.1406082808971405,0.9502466917037964,0.2339257001876831,0.9243420958518982,0.000125
0.14793099462985992,0.9514802694320679,0.24637413024902344,0.9226973652839661,0.000125
0.14316284656524658,0.9486019611358643,0.230998694896698,0.9194079041481018,0.000125
0.13133524358272552,0.9601151347160339,0.25389063358306885,0.9210526347160339,0.000125
0.13687355816364288,0.9555920958518982,0.27803102135658264,0.9029605388641357,0.000125
0.1511935591697693,0.9469572305679321,0.2681443691253662,0.9078947305679321,0.000125
